Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
2452-SNHFZ,female,19,No,0,Elk Creek,95939,39.53222,-122.594879,0,1410,Offer A,Yes,48.03,No,Yes,Fiber Optic,69.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.45,0.5581136313357445,-0.24831296685183654,0,2257.41,5802.51,Stayed,Other,Don't know
2453-SAFNS,female,68,No,0,Likely,96116,41.266008,-120.490731,0,1620,Offer B,Yes,45.43,Yes,Yes,Cable,2.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,72.1,0.7085730474392128,-0.24831296685183654,0,2453.22,6339.27,Stayed,Other,Don't know
2454-RPBRZ,female,67,Yes,0,Catheys Valley,95306,37.394411,-120.127262,1,360,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,-0.5384594822454498,5.960199922032398,0,367.56,1378.7,Churned,Dissatisfaction,Service dissatisfaction
2455-USLMV,female,30,No,0,Redlands,92373,34.003243,-117.138286,0,930,Offer C,Yes,24.21,Yes,Yes,Fiber Optic,48.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,0.14695939175926312,-0.24831296685183654,0,750.51,3363.91,Stayed,Dissatisfaction,Service dissatisfaction
2458-EOMRE,female,19,No,0,Mc Farland,93250,35.666886,-119.186717,0,330,Offer D,Yes,40.96,No,Yes,DSL,52.0,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,64.05,-0.6824318667703259,-0.24831296685183654,90,450.56,1274.51,Stayed,Dissatisfaction,Service dissatisfaction
2460-FPSYH,female,72,No,0,Exeter,93221,36.301689,-119.018233,0,1200,Offer D,No,40.96,No,Yes,Cable,6.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.8,-0.07547518424001298,-0.24831296685183654,80,0.0,2189.35,Churned,Attitude,Attitude of support person
2460-NGXBJ,male,65,Yes,1,Stockton,95206,37.902422,-121.440029,8,330,Offer D,Yes,28.64,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,75.2,-0.664184332363878,-0.24831296685183654,0,315.04,1090.34,Stayed,Attitude,Attitude of support person
2462-XIIJB,male,33,No,0,Miranda,95553,40.210895,-123.86,0,150,Offer D,Yes,3.25,Yes,Yes,Fiber Optic,25.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,-0.8065459913607362,-0.24831296685183654,0,16.25,468.95,Churned,Competitor,Competitor offered more data
2465-BLLEU,male,31,No,0,Salinas,93906,36.722898,-121.633648,0,30,Offer E,Yes,10.22,No,No,Fiber Optic,25.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,19.75,-0.9976045166635565,-0.24831296685183654,0,10.22,29.97,Joined,Competitor,Competitor offered more data
2466-FCCPT,female,50,Yes,3,North Fork,93643,37.244307,-119.470256,7,600,Offer E,Yes,7.31,No,No,Fiber Optic,25.0,No,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,-4.0,-0.8317439167442472,-0.24831296685183654,0,146.2,541.8,Stayed,Competitor,Competitor offered more data
2466-NEJOJ,male,58,Yes,3,Bodega,94922,38.343282,-122.9755,6,240,Offer E,Yes,26.17,No,No,Fiber Optic,25.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,19.65,-0.9314103168820043,-0.24831296685183654,0,209.36,379.11,Stayed,Competitor,Competitor offered more data
2468-SJFLM,male,37,No,0,Biggs,95917,39.457388,-121.818201,0,30,Offer E,Yes,39.55,No,Yes,Fiber Optic,21.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.3,-0.9735318926763319,-0.24831296685183654,0,39.55,113.85,Joined,Competitor,Competitor offered more data
2469-DTSGX,female,72,No,0,Somis,93066,34.297628,-119.014627,0,2160,Offer A,Yes,44.81,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,111.65,2.4990820220636794,-0.24831296685183654,0,3226.32,11169.77,Stayed,Competitor,Competitor offered more data
2472-OVKUP,male,39,Yes,2,Canoga Park,91304,34.224377,-118.632656,5,180,Offer A,Yes,42.08,No,Yes,Fiber Optic,29.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.0,-0.771992619074766,-0.24831296685183654,0,252.48,783.48,Churned,Dissatisfaction,Service dissatisfaction
2474-BRUCM,male,76,Yes,0,Redding,96002,40.527834,-122.318749,1,1200,Offer A,Yes,2.85,Yes,Yes,Fiber Optic,3.0,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.85,0.796942304147585,-0.24831296685183654,0,114.0,4200.3,Churned,Other,Don't know
2474-LCNUE,female,20,Yes,0,Sunset Beach,90742,33.719221,-118.073596,5,690,Offer D,Yes,14.53,Yes,Yes,Cable,48.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,-0.28138327502716143,-0.24831296685183654,0,334.19,1976.94,Stayed,Other,Don't know
2475-MROZF,male,36,No,0,Murrieta,92562,33.548869,-117.334165,0,900,Offer C,Yes,2.87,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.0,0.2524288167445364,-0.24831296685183654,0,86.1,2938.5,Stayed,Other,Don't know
2476-YGEFM,female,24,No,0,Clovis,93611,36.917652,-119.593757,0,870,Offer C,Yes,7.01,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,76.0,-0.028742079194237068,-0.24831296685183654,0,203.29,2418.54,Stayed,Other,Don't know
2478-EEWWM,male,21,Yes,0,Glenn,95943,39.597975,-122.032248,1,1770,Offer B,No,7.01,Yes,Yes,DSL,53.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.3,0.17050246214823517,-0.24831296685183654,20,0.0,2686.75,Stayed,Other,Don't know
2479-BRAMR,male,74,Yes,0,Murphys,95247,38.147852,-120.440124,1,1230,Offer B,Yes,45.84,Yes,Yes,Fiber Optic,18.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,0.43828006499787453,-0.24831296685183654,0,1879.44,5152.99,Churned,Competitor,Competitor offered more data
2480-EJWYP,female,66,Yes,0,Roseville,95747,38.784329,-121.373245,5,1740,Offer B,Yes,45.37,Yes,Yes,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.8,1.402619232148788,-0.24831296685183654,0,2631.46,8090.26,Stayed,Competitor,Competitor offered more data
2480-JZOSN,female,64,Yes,0,Woody,93287,35.710244,-118.881679,8,30,Offer B,Yes,35.24,No,No,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,20.65,-0.9972073514648672,-0.24831296685183654,0,35.24,55.89,Joined,Competitor,Competitor offered more data
2480-SQIOB,male,40,Yes,2,Woodland Hills,91364,34.153733,-118.593408,1,120,Offer E,Yes,25.9,No,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.8,-0.9314544463485253,-0.24831296685183654,0,103.6,273.25,Stayed,Competitor,Competitor offered more data
2481-SBOYW,female,62,No,1,San Bernardino,92405,34.142747,-117.300864,0,1830,Offer B,Yes,32.05,Yes,No,DSL,19.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,25.0,-0.34510622468353574,-0.24831296685183654,0,1955.05,3453.4,Stayed,Competitor,Competitor offered more data
2482-CZGBB,male,41,No,0,Anaheim,92804,33.818,-117.974404,0,300,Offer B,Yes,27.28,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.0,-0.6797620340458033,-0.24831296685183654,0,272.8,1012.8,Churned,Competitor,Competitor had better devices
2483-XSSMZ,female,22,No,0,Orinda,94563,37.873916,-122.20522,0,1170,Offer B,Yes,25.33,No,Yes,DSL,82.0,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,47.85,-0.17386182984866003,-0.24831296685183654,70,987.87,2944.27,Stayed,Competitor,Competitor had better devices
2484-DGXPZ,female,45,Yes,0,San Dimas,91773,34.102119,-117.815532,1,930,Offer B,Yes,30.07,No,No,DSL,82.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,-0.715528966661102,-0.24831296685183654,0,932.17,1591.12,Churned,Attitude,Attitude of support person
2485-ITVKB,female,36,Yes,0,Northridge,91325,34.236683,-118.517588,1,60,Offer E,No,30.07,No,Yes,DSL,12.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35.1,-0.9759810780682494,-0.24831296685183654,10,0.0,78.75,Churned,Attitude,Attitude of support person
2486-WYVVE,male,47,Yes,0,Sacramento,95830,38.490508,-121.284171,1,930,Offer E,Yes,3.12,Yes,Yes,DSL,6.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,79.3,0.08985586208104403,-0.24831296685183654,0,96.72,2580.72,Stayed,Attitude,Attitude of support person
2495-INZWQ,male,44,No,0,San Juan Bautista,95045,36.810568,-121.503022,0,120,Offer E,No,3.12,Yes,Yes,Cable,20.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.55,-0.9294024261552971,-0.24831296685183654,10,0.0,184.3,Churned,Attitude,Attitude of service provider
2495-KZNFB,female,26,No,0,La Mesa,91942,32.782501,-117.01611,0,990,Offer E,Yes,16.76,Yes,Yes,Fiber Optic,85.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.65,0.312974444811396,-0.24831296685183654,0,553.08,3542.68,Stayed,Attitude,Attitude of service provider
2495-TTHBQ,female,52,No,1,La Quinta,92253,33.695532,-116.310571,0,120,Offer E,Yes,32.15,No,No,Fiber Optic,85.0,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,20.4,-0.9689203634248839,-0.24831296685183654,0,128.6,213.35,Stayed,Attitude,Attitude of service provider
2498-XLDZR,female,26,Yes,1,San Diego,92113,32.697098,-117.116587,1,960,Offer E,Yes,19.76,No,Yes,DSL,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.6,0.01609345879113427,1.3538022629336182,0,632.32,2936.51,Stayed,Attitude,Attitude of service provider
2499-AJYUA,female,69,Yes,0,Benton,93512,37.653947,-118.231443,8,2160,Offer A,Yes,15.85,Yes,Yes,Fiber Optic,2.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,110.8,2.4720747885528063,-0.24831296685183654,0,1141.2,9023.45,Stayed,Attitude,Attitude of service provider
2501-XWWTZ,male,51,No,0,San Clemente,92673,33.4725,-117.584273,0,330,Offer A,Yes,1.01,No,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,-0.6709140760083359,-0.24831296685183654,0,11.11,771.16,Stayed,Attitude,Attitude of service provider
2504-DSHIH,male,66,Yes,0,Thousand Oaks,91360,34.214054,-118.88109,1,690,Offer A,Yes,42.59,Yes,Yes,Fiber Optic,2.0,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.8,-0.13438802204559447,-0.24831296685183654,0,979.57,2955.42,Stayed,Attitude,Attitude of service provider
2506-CLAKW,female,20,No,0,Ventura,93003,34.279221,-119.221437,0,180,Offer E,Yes,20.26,No,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.15,-0.7559074285278489,-0.24831296685183654,0,121.56,689.01,Churned,Attitude,Attitude of support person
2506-TNFCO,female,76,Yes,0,Riverside,92509,34.004379,-117.447864,1,30,Offer E,Yes,12.46,No,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,-0.9756280423360811,-0.24831296685183654,0,12.46,82.01,Churned,Dissatisfaction,Network reliability
2507-QZPQS,male,24,No,0,La Mirada,90638,33.902045,-118.008961,0,450,Offer E,Yes,9.97,Yes,Yes,Fiber Optic,47.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.7,-0.3659573976147247,-0.24831296685183654,0,149.55,1600.65,Stayed,Dissatisfaction,Network reliability
2509-TFPJU,male,62,Yes,0,Torrance,90505,33.807882,-118.347957,1,2160,Offer E,Yes,40.04,Yes,No,Fiber Optic,47.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,25.75,-0.18365857141632977,-0.24831296685183654,0,2882.88,4747.08,Stayed,Dissatisfaction,Network reliability
2511-ALLCS,female,38,Yes,3,Temple City,91780,34.101608,-118.055848,5,1050,Offer E,Yes,18.86,Yes,No,Fiber Optic,47.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,24.3,-0.6437523893646389,-0.24831296685183654,0,660.1,1481.7,Stayed,Dissatisfaction,Network reliability
2511-MORQY,male,46,Yes,0,Torrance,90502,33.833181,-118.292062,4,1500,Offer B,Yes,10.33,Yes,Yes,DSL,6.0,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,54.9,0.1472682980249103,-0.24831296685183654,0,516.5,3130.6,Stayed,Dissatisfaction,Network reliability
2514-GINMM,male,60,No,0,Dana Point,92629,33.477923,-117.705314,0,30,Offer E,Yes,48.97,No,Yes,Fiber Optic,23.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,-0.9712371604172382,-0.24831296685183654,0,48.97,128.47,Churned,Attitude,Attitude of service provider
2516-VQRRV,female,77,No,0,Culver City,90230,33.993991,-118.39704,0,60,Offer E,Yes,23.46,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,-0.9364190113321417,-0.24831296685183654,0,46.92,205.32,Churned,Price,Long distance charges
2516-XSJKX,female,20,Yes,2,San Juan Bautista,95045,36.810568,-121.503022,1,1230,Offer E,Yes,32.29,No,Yes,DSL,69.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,0.37336561974543214,-0.24831296685183654,0,1323.89,4450.34,Stayed,Price,Long distance charges
2519-ERQOJ,male,74,No,0,Desert Hot Springs,92241,33.832799,-116.250973,0,990,Offer C,No,32.29,No,Yes,Cable,11.0,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,54.6,-0.21035689866155585,-0.24831296685183654,0,0.0,1803.7,Stayed,Price,Long distance charges
2519-FAKOD,male,30,No,0,Tehachapi,93561,35.073777,-118.652112,0,1140,Offer C,Yes,31.27,Yes,Yes,Fiber Optic,85.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,0.6605160583978058,-0.24831296685183654,0,1188.26,4965.41,Churned,Competitor,Competitor had better devices
2519-LBNQL,male,80,Yes,0,Artesia,90701,33.867593,-118.080637,2,1800,Offer C,Yes,22.95,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.35,1.7912453790662808,4.969318227781204,0,1377.0,7675.22,Stayed,Competitor,Competitor had better devices
2519-TWKFS,male,34,Yes,1,Blocksburg,95514,40.309088,-123.668201,2,750,Offer C,Yes,47.1,Yes,Yes,DSL,25.0,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.1,-0.35933797763656944,-0.24831296685183654,0,1177.5,2643.6,Stayed,Competitor,Competitor had better devices
2520-SGTTA,female,23,Yes,3,Ben Lomond,95005,37.078873,-122.090386,4,300,Offer E,Yes,20.05,No,No,DSL,25.0,No,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,20.0,-0.9180611532593913,-0.24831296685183654,0,200.5,400.5,Stayed,Competitor,Competitor had better devices
2521-NPUZR,male,26,Yes,0,Santa Maria,93458,34.95934,-120.490081,9,2100,Offer A,Yes,41.05,No,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.0,2.1204732640464616,-0.24831296685183654,0,2873.5,9959.0,Stayed,Competitor,Competitor had better devices
2522-AHJXR,male,36,Yes,0,Death Valley,92328,36.27688,-117.033326,6,1800,Offer A,Yes,4.59,Yes,Yes,Fiber Optic,9.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.45,1.8942435539263764,-0.24831296685183654,0,275.4,6848.25,Stayed,Competitor,Competitor had better devices
2522-WLNSF,female,74,Yes,0,Los Olivos,93441,34.70434,-120.02609,2,1020,Offer A,Yes,12.33,No,Yes,Cable,23.0,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.2,-0.07682113296890442,-0.24831296685183654,0,419.22,2525.52,Stayed,Competitor,Competitor had better devices
2523-EWWZL,female,26,Yes,0,Blythe,92225,33.674583,-114.71612,0,810,Offer C,Yes,39.67,No,Yes,Fiber Optic,59.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.1,-0.08251383415011795,3.5658855343909446,0,1071.09,3134.35,Stayed,Competitor,Competitor had better devices
2525-GVKQU,female,60,No,0,Santa Margarita,93453,35.303926,-120.256567,0,1800,Offer B,Yes,47.07,No,No,Fiber Optic,59.0,No,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,20.6,-0.5239850172265503,-0.24831296685183654,0,2824.2,3917.2,Stayed,Competitor,Competitor had better devices
2528-HFYZX,male,66,Yes,0,Santa Ana,92706,33.765893,-117.881533,2,510,Offer B,Yes,1.05,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,-0.4620272462310174,-0.24831296685183654,0,17.85,1251.25,Churned,Competitor,Competitor had better devices
2530-ENDWQ,female,55,Yes,0,Rio Dell,95562,40.485849,-124.163234,2,2130,Offer A,Yes,40.52,Yes,Yes,Fiber Optic,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.7,1.8997597372415058,-0.24831296685183654,0,2876.92,9462.27,Churned,Competitor,Competitor offered more data
2530-FMFXO,male,38,Yes,1,Irvine,92602,33.720359,-117.733655,3,1680,Offer B,Yes,42.16,Yes,Yes,Fiber Optic,19.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.2,1.585734453477822,-0.24831296685183654,0,2360.96,8234.71,Stayed,Competitor,Competitor offered more data
2533-QVMSK,male,46,Yes,0,March Air Reserve Base,92518,33.888323,-117.277533,9,1830,Offer B,Yes,26.94,Yes,Yes,Fiber Optic,11.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.1,1.4818316245540455,-0.24831296685183654,0,1643.34,7281.64,Churned,Competitor,Competitor offered more data
2533-TIBIX,male,59,Yes,2,Oak Run,96069,40.689243,-122.037023,8,450,Offer B,No,26.94,Yes,Yes,Cable,16.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,-0.7990660467854208,-0.24831296685183654,0,0.0,469.65,Stayed,Competitor,Competitor offered more data
2535-PBCGC,female,21,Yes,0,San Diego,92108,32.774046,-117.142454,5,2100,Offer A,No,26.94,Yes,Yes,Cable,46.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.55,0.9816682510046365,5.580551763315467,0,0.0,4458.84,Stayed,Competitor,Competitor offered more data
2538-OIMXF,female,29,No,1,Cathedral City,92234,33.829583,-116.474131,0,30,Offer E,No,26.94,Yes,Yes,Cable,48.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,-0.9954201080707654,-0.24831296685183654,70,0.0,94.7,Joined,Competitor,Competitor offered more data
2541-YGPKE,male,29,Yes,3,Lemon Cove,93244,36.462671,-118.997291,10,1260,Offer E,Yes,44.95,No,Yes,DSL,69.0,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,63.7,0.21313152680755476,-0.24831296685183654,0,1887.9,4651.25,Stayed,Competitor,Competitor offered more data
2542-HYGIQ,female,58,No,0,Palo Alto,94303,37.45809,-122.115398,0,30,Offer E,Yes,38.84,No,No,DSL,69.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,19.95,-0.9975162577305146,-0.24831296685183654,0,38.84,58.79,Joined,Competitor,Competitor offered more data
2545-EBUPK,female,70,No,0,Los Angeles,90045,33.954017,-118.402447,0,60,Offer E,Yes,21.9,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.05,-0.9242172138390755,-0.24831296685183654,0,43.8,229.85,Joined,Competitor,Competitor offered more data
2545-LXYVJ,male,19,Yes,0,Suisun City,94585,38.197907,-122.017258,1,2160,Offer A,Yes,21.72,No,No,Fiber Optic,22.0,No,No,No,No,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,20.7,-0.34786431634110043,-0.24831296685183654,0,1563.84,3055.94,Stayed,Competitor,Competitor offered more data
2546-KZAAT,male,28,Yes,0,San Diego,92119,32.802959,-117.027095,9,1560,Offer A,Yes,10.4,No,Yes,DSL,85.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.4,0.6994823773358795,-0.24831296685183654,0,540.8,4406.25,Stayed,Competitor,Competitor offered more data
2550-AEVRU,female,33,Yes,2,Woodland Hills,91364,34.153733,-118.593408,1,1710,Offer A,Yes,17.01,No,Yes,DSL,11.0,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.45,0.34095252658573216,-0.24831296685183654,0,969.57,4022.57,Stayed,Competitor,Competitor offered more data
2550-QHZGP,male,48,No,0,Calexico,92231,32.690654,-115.431225,0,210,Offer E,Yes,30.58,No,No,DSL,11.0,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,19.5,-0.9495695923554102,-0.24831296685183654,0,214.06,342.66,Stayed,Competitor,Competitor offered more data
2558-BUOZZ,male,51,No,0,Glendale,91204,34.136306,-118.26036,0,1410,Offer B,Yes,40.25,Yes,Yes,Fiber Optic,20.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,94.8,0.9953263208928971,0.1743619831863482,0,1891.75,6424.26,Stayed,Competitor,Competitor offered more data
2560-PPCHE,female,22,No,0,Huntington Beach,92649,33.721917,-118.043237,0,1950,Offer B,Yes,26.83,Yes,Yes,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,1.96988145954343,-0.24831296685183654,0,1743.95,8488.2,Stayed,Competitor,Competitor offered more data
2560-QTSBS,female,26,Yes,2,Pomona,91766,34.042286,-117.756106,6,2160,Offer B,Yes,18.14,Yes,No,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,23.3,-0.2900326504652842,-0.24831296685183654,0,1306.08,2929.23,Stayed,Competitor,Competitor offered more data
2560-WBWXF,male,45,No,0,March Air Reserve Base,92518,33.888323,-117.277533,0,2040,Offer B,Yes,37.79,Yes,No,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,24.15,-0.34488557735093056,-0.24831296685183654,0,2569.72,4068.57,Stayed,Competitor,Competitor offered more data
2565-JSLRY,male,21,No,0,Bakersfield,93306,35.449881,-118.841442,0,30,Offer B,Yes,20.26,Yes,No,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,24.05,-0.995706949603152,-0.24831296685183654,0,20.26,44.31,Churned,Price,Price too high
2568-BRGYX,male,43,No,0,Dixon,95620,38.392821,-121.799917,0,120,Offer B,Yes,13.02,No,Yes,Fiber Optic,15.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,-0.9013140207146585,-0.24831296685183654,0,52.08,290.03,Churned,Competitor,Competitor had better devices
2568-OIADY,female,26,Yes,0,Escondido,92027,33.141265,-116.967221,1,1110,Offer B,Yes,36.29,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,0.653830444219869,-0.24831296685183654,0,1342.73,5104.73,Churned,Competitor,Competitor made better offer
2569-WGERO,female,30,No,0,Landers,92285,34.341737,-116.539416,0,2160,Offer B,Yes,22.77,No,No,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,21.15,-0.37994643850189264,2.1953556814228183,0,1639.44,3039.53,Stayed,Competitor,Competitor made better offer
2573-GYRUU,male,65,Yes,0,San Miguel,93451,35.886767,-120.608661,1,1440,Offer B,Yes,25.19,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.05,0.9224685716666685,-0.24831296685183654,0,1209.12,5579.87,Stayed,Competitor,Competitor made better offer
2575-GFSOE,female,25,Yes,0,Graton,95444,38.434362,-122.86891,1,210,Offer E,Yes,8.95,No,Yes,Fiber Optic,73.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.0,-0.7826278205063354,-0.24831296685183654,0,62.65,569.55,Churned,Attitude,Attitude of service provider
2576-HXMPA,female,30,No,0,Mckinleyville,95519,40.965011,-124.015255,0,30,Offer E,Yes,8.23,No,No,Fiber Optic,73.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,19.55,-0.9976927755965985,-0.24831296685183654,0,8.23,27.78,Joined,Attitude,Attitude of service provider
2577-GVSIL,male,61,Yes,0,Lamont,93241,35.245035,-118.905553,10,1050,Offer E,Yes,13.39,Yes,Yes,DSL,20.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.45,0.16800914728979666,-0.24831296685183654,0,468.65,3129.75,Stayed,Attitude,Attitude of service provider
2578-JQPHZ,male,30,No,0,Bayside,95524,40.825486,-124.049485,0,1320,Offer B,Yes,48.95,No,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.1,0.9258224111222673,-0.24831296685183654,0,2153.8,6532.15,Stayed,Attitude,Attitude of service provider
